"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jun 13 19:13:37 GMT 2024","Thu Jun 13 19:13:38 GMT 2024","1079","All Test Suite","Chrome test","opencart.test.NavigationTest","opencart.test.NavigationTest","testNavigationMenu","TC-02 Top Menu Navigation","To verify that the top menu navigation on the website functions correctly by ensuring that clicking on menu items directs the user to the expected URL with the expected title."
"passed","Thu Jun 13 19:15:32 GMT 2024","Thu Jun 13 19:15:33 GMT 2024","1743","All Test Suite","Firefox test","opencart.test.ProductsTest","opencart.test.ProductsTest","testProducts","TC-20 Top Menu All Products",""
"passed","Thu Jun 13 19:15:26 GMT 2024","Thu Jun 13 19:15:28 GMT 2024","1285","All Test Suite","Firefox test","opencart.test.NavigationTest","opencart.test.NavigationTest","testNavigationMenu","TC-02 Top Menu Navigation","To verify that the top menu navigation on the website functions correctly by ensuring that clicking on menu items directs the user to the expected URL with the expected title."
"passed","Thu Jun 13 19:14:27 GMT 2024","Thu Jun 13 19:14:28 GMT 2024","1287","All Test Suite","Firefox test","opencart.test.NavigationTest","opencart.test.NavigationTest","testNavigationMenu","TC-02 Top Menu Navigation","To verify that the top menu navigation on the website functions correctly by ensuring that clicking on menu items directs the user to the expected URL with the expected title."
"passed","Thu Jun 13 19:14:18 GMT 2024","Thu Jun 13 19:14:19 GMT 2024","1069","All Test Suite","Chrome test","opencart.test.NavigationTest","opencart.test.NavigationTest","testNavigationMenu","TC-02 Top Menu Navigation","To verify that the top menu navigation on the website functions correctly by ensuring that clicking on menu items directs the user to the expected URL with the expected title."
"passed","Thu Jun 13 19:14:03 GMT 2024","Thu Jun 13 19:14:05 GMT 2024","1537","All Test Suite","Chrome test","opencart.test.NavigationTest","opencart.test.NavigationTest","testNavigationMenu","TC-02 Top Menu Navigation","To verify that the top menu navigation on the website functions correctly by ensuring that clicking on menu items directs the user to the expected URL with the expected title."
"passed","Thu Jun 13 19:14:25 GMT 2024","Thu Jun 13 19:14:26 GMT 2024","962","All Test Suite","Chrome test","opencart.test.NavigationTest","opencart.test.NavigationTest","testNavigationMenu","TC-02 Top Menu Navigation","To verify that the top menu navigation on the website functions correctly by ensuring that clicking on menu items directs the user to the expected URL with the expected title."
"passed","Thu Jun 13 19:14:22 GMT 2024","Thu Jun 13 19:14:23 GMT 2024","969","All Test Suite","Chrome test","opencart.test.NavigationTest","opencart.test.NavigationTest","testNavigationMenu","TC-02 Top Menu Navigation","To verify that the top menu navigation on the website functions correctly by ensuring that clicking on menu items directs the user to the expected URL with the expected title."
"passed","Thu Jun 13 19:13:41 GMT 2024","Thu Jun 13 19:13:42 GMT 2024","988","All Test Suite","Chrome test","opencart.test.NavigationTest","opencart.test.NavigationTest","testNavigationMenu","TC-02 Top Menu Navigation","To verify that the top menu navigation on the website functions correctly by ensuring that clicking on menu items directs the user to the expected URL with the expected title."
"passed","Thu Jun 13 19:14:55 GMT 2024","Thu Jun 13 19:14:56 GMT 2024","1147","All Test Suite","Firefox test","opencart.test.NavigationTest","opencart.test.NavigationTest","testNavigationMenu","TC-02 Top Menu Navigation","To verify that the top menu navigation on the website functions correctly by ensuring that clicking on menu items directs the user to the expected URL with the expected title."
"passed","Thu Jun 13 19:13:34 GMT 2024","Thu Jun 13 19:13:35 GMT 2024","381","All Test Suite","Chrome test","opencart.test.NavigationTest","opencart.test.NavigationTest","testOpenBaseURL","TC-01 Open Base URL","To verify that the base URL and title of the application are correct and as expected."
"passed","Thu Jun 13 19:14:04 GMT 2024","Thu Jun 13 19:14:05 GMT 2024","1368","All Test Suite","Firefox test","opencart.test.NavigationTest","opencart.test.NavigationTest","testNavigationMenu","TC-02 Top Menu Navigation","To verify that the top menu navigation on the website functions correctly by ensuring that clicking on menu items directs the user to the expected URL with the expected title."
"passed","Thu Jun 13 19:14:38 GMT 2024","Thu Jun 13 19:14:41 GMT 2024","2171","All Test Suite","Chrome test","opencart.test.ProductsTest","opencart.test.ProductsTest","testProducts","TC-20 Top Menu All Products",""
"passed","Thu Jun 13 19:15:05 GMT 2024","Thu Jun 13 19:15:07 GMT 2024","1660","All Test Suite","Chrome test","opencart.test.ProductsTest","opencart.test.ProductsTest","testProducts","TC-20 Top Menu All Products",""
"passed","Thu Jun 13 19:14:33 GMT 2024","Thu Jun 13 19:14:34 GMT 2024","1088","All Test Suite","Firefox test","opencart.test.NavigationTest","opencart.test.NavigationTest","testNavigationMenu","TC-02 Top Menu Navigation","To verify that the top menu navigation on the website functions correctly by ensuring that clicking on menu items directs the user to the expected URL with the expected title."
"passed","Thu Jun 13 19:14:28 GMT 2024","Thu Jun 13 19:14:29 GMT 2024","968","All Test Suite","Chrome test","opencart.test.NavigationTest","opencart.test.NavigationTest","testNavigationMenu","TC-02 Top Menu Navigation","To verify that the top menu navigation on the website functions correctly by ensuring that clicking on menu items directs the user to the expected URL with the expected title."
